+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 9013 |                                 NCGC00164248-05                                 | SARS-CoV2 3CL Protease |    46119.86   |
| 9014 |                         NCGC00183656-09&NCGC00183656-11                         | SARS-CoV2 3CL Protease |    46485.08   |
| 9015 |                                 NCGC00385503-01                                 | SARS-CoV2 3CL Protease |    46613.26   |
| 9016 |                                 NCGC00261448-01                                 | SARS-CoV2 3CL Protease |    46802.60   |
| 9017 |                                 NCGC00164071-03                                 | SARS-CoV2 3CL Protease |    46871.20   |
| 9018 |                                 NCGC00385460-01                                 | SARS-CoV2 3CL Protease |    47003.85   |
| 9019 |                                 NCGC00166290-03                                 | SARS-CoV2 3CL Protease |    47053.73   |
| 9020 |                                 NCGC00482529-01                                 | SARS-CoV2 3CL Protease |    47067.06   |
| 9021 |                                 NCGC00090714-01                                 | SARS-CoV2 3CL Protease |    47143.09   |
| 9022 |                                 NCGC00016570-06                                 | SARS-CoV2 3CL Protease |    47205.87   |
| 9023 |                                 NCGC00016957-05                                 | SARS-CoV2 3CL Protease |    47320.65   |
| 9024 |                                 NCGC00016760-08                                 | SARS-CoV2 3CL Protease |    47345.60   |
| 9025 |                                 NCGC00013364-03                                 | SARS-CoV2 3CL Protease |    47357.14   |
| 9026 |                                 NCGC00169030-02                                 | SARS-CoV2 3CL Protease |    47466.98   |
| 9027 |                                 NCGC00164556-02                                 | SARS-CoV2 3CL Protease |    47486.06   |
| 9028 |                                 NCGC00163338-03                                 | SARS-CoV2 3CL Protease |    47546.68   |
| 9029 |                         NCGC00018130-08&NCGC00018130-09                         | SARS-CoV2 3CL Protease |    47766.97   |
| 9030 |                         NCGC00095165-07&NCGC00095165-08                         | SARS-CoV2 3CL Protease |    47840.98   |
| 9031 |                                 NCGC00159541-03                                 | SARS-CoV2 3CL Protease |    47843.39   |
| 9032 |                                 NCGC00015416-04                                 | SARS-CoV2 3CL Protease |    47965.21   |
| 9033 |                                 NCGC00183000-01                                 | SARS-CoV2 3CL Protease |    47990.39   |
| 9034 |                                 NCGC00386829-01                                 | SARS-CoV2 3CL Protease |    48090.50   |
| 9035 |                                 NCGC00261698-01                                 | SARS-CoV2 3CL Protease |    48140.48   |
| 9036 |                                 NCGC00249900-01                                 | SARS-CoV2 3CL Protease |    48154.22   |
| 9037 |                                 NCGC00385695-01                                 | SARS-CoV2 3CL Protease |    48195.48   |
| 9038 |                                 NCGC00025206-02                                 | SARS-CoV2 3CL Protease |    48203.42   |
| 9039 |                                 NCGC00165979-06                                 | SARS-CoV2 3CL Protease |    48727.99   |
| 9040 |                                 NCGC00092327-05                                 | SARS-CoV2 3CL Protease |    48868.26   |
| 9041 |                         NCGC00015043-08&NCGC00015043-10                         | SARS-CoV2 3CL Protease |    48870.08   |
| 9042 |                                 NCGC00380632-01                                 | SARS-CoV2 3CL Protease |    48893.26   |
| 9043 |                                 NCGC00380170-01                                 | SARS-CoV2 3CL Protease |    49193.63   |
| 9044 |                                 NCGC00168992-02                                 | SARS-CoV2 3CL Protease |    49351.70   |
| 9045 |                         NCGC00016403-06&NCGC00016403-11                         | SARS-CoV2 3CL Protease |    49380.76   |
| 9046 |                                 NCGC00485875-01                                 | SARS-CoV2 3CL Protease |    49403.53   |
| 9047 |                                 NCGC00164589-02                                 | SARS-CoV2 3CL Protease |    49438.59   |
| 9048 |                                 NCGC00485267-01                                 | SARS-CoV2 3CL Protease |    49503.66   |
| 9049 |                                 NCGC00263096-16                                 | SARS-CoV2 3CL Protease |    49824.18   |
| 9050 |                                 NCGC00345781-01                                 | SARS-CoV2 3CL Protease |    49897.76   |
| 9051 |                                 NCGC00181006-02                                 | SARS-CoV2 3CL Protease |    49970.56   |
| 9052 |                         NCGC00164553-02&NCGC00164553-07                         | SARS-CoV2 3CL Protease |    50032.60   |
| 9053 |                                 NCGC00015773-05                                 | SARS-CoV2 3CL Protease |    50099.01   |
| 9054 |                                 NCGC00261851-01                                 | SARS-CoV2 3CL Protease |    50498.62   |
| 9055 |                                 NCGC00159486-06                                 | SARS-CoV2 3CL Protease |    50553.43   |
| 9056 |                                 NCGC00169374-02                                 | SARS-CoV2 3CL Protease |    50774.82   |
| 9057 |                 NCGC00159406-12&NCGC00159406-15&NCGC00260779-01                 | SARS-CoV2 3CL Protease |    51056.80   |
| 9058 |                                 NCGC00346437-01                                 | SARS-CoV2 3CL Protease |    51147.25   |
| 9059 |                                 NCGC00274079-01                                 | SARS-CoV2 3CL Protease |    51191.07   |
| 9060 |                                 NCGC00385891-01                                 | SARS-CoV2 3CL Protease |    51257.32   |
| 9061 |                                 NCGC00159376-04                                 | SARS-CoV2 3CL Protease |    51506.56   |
| 9062 |                                 NCGC00159380-05                                 | SARS-CoV2 3CL Protease |    51714.64   |
| 9063 |                                 NCGC00165909-10                                 | SARS-CoV2 3CL Protease |    51876.38   |
| 9064 |                                 NCGC00260734-01                                 | SARS-CoV2 3CL Protease |    52111.69   |
| 9065 |                                 NCGC00380741-01                                 | SARS-CoV2 3CL Protease |    52258.14   |
| 9066 |                                 NCGC00346839-01                                 | SARS-CoV2 3CL Protease |    52435.16   |
| 9067 |                                 NCGC00248146-03                                 | SARS-CoV2 3CL Protease |    52658.55   |
| 9068 |                                 NCGC00015865-08                                 | SARS-CoV2 3CL Protease |    53046.66   |
| 9069 |                         NCGC00185774-02&NCGC00185774-06                         | SARS-CoV2 3CL Protease |    53155.57   |
| 9070 |                                 NCGC00261207-01                                 | SARS-CoV2 3CL Protease |    53395.63   |
| 9071 |                                 NCGC00380690-01                                 | SARS-CoV2 3CL Protease |    53547.68   |
| 9072 |                                 NCGC00093631-03                                 | SARS-CoV2 3CL Protease |    53706.84   |
| 9073 |                                 NCGC00485333-01                                 | SARS-CoV2 3CL Protease |    53708.67   |
| 9074 |                                 NCGC00159469-04                                 | SARS-CoV2 3CL Protease |    53776.41   |
| 9075 |                                 NCGC00160519-13                                 | SARS-CoV2 3CL Protease |    54330.60   |
| 9076 |                                 NCGC00380893-01                                 | SARS-CoV2 3CL Protease |    54349.87   |
| 9077 |                                 NCGC00015537-04                                 | SARS-CoV2 3CL Protease |    54425.89   |
| 9078 |                                 NCGC00091338-06                                 | SARS-CoV2 3CL Protease |    54508.83   |
| 9079 |                                 NCGC00015313-08                                 | SARS-CoV2 3CL Protease |    54569.61   |
| 9080 |                                 NCGC00016902-04                                 | SARS-CoV2 3CL Protease |    54607.13   |
| 9081 |                                 NCGC00160471-02                                 | SARS-CoV2 3CL Protease |    54611.93   |
| 9082 |                                 NCGC00384868-01                                 | SARS-CoV2 3CL Protease |    54611.93   |
| 9083 |                                 NCGC00344531-01                                 | SARS-CoV2 3CL Protease |    54635.92   |
| 9084 |                                 NCGC00346705-02                                 | SARS-CoV2 3CL Protease |    54860.98   |
| 9085 |                                 NCGC00016624-05                                 | SARS-CoV2 3CL Protease |    54942.23   |
| 9086 |                                 NCGC00024656-04                                 | SARS-CoV2 3CL Protease |    54952.37   |
| 9087 |                                 NCGC00091398-01                                 | SARS-CoV2 3CL Protease |    55241.29   |
| 9088 |                                 NCGC00380877-01                                 | SARS-CoV2 3CL Protease |    55301.49   |
| 9089 |                                 NCGC00015570-05                                 | SARS-CoV2 3CL Protease |    55765.00   |
| 9090 |                                 NCGC00159368-05                                 | SARS-CoV2 3CL Protease |    55814.74   |
| 9091 |                                 NCGC00159369-04                                 | SARS-CoV2 3CL Protease |    55814.74   |
| 9092 |                         NCGC00159370-04&NCGC00159370-10                         | SARS-CoV2 3CL Protease |    55814.74   |
| 9093 |                                 NCGC00274075-01                                 | SARS-CoV2 3CL Protease |    55814.74   |
| 9094 |                                 NCGC00169728-02                                 | SARS-CoV2 3CL Protease |    56051.55   |
| 9095 |                                 NCGC00263903-02                                 | SARS-CoV2 3CL Protease |    56339.94   |
| 9096 |                                 NCGC00379226-01                                 | SARS-CoV2 3CL Protease |    56645.85   |
| 9097 |                                 NCGC00164520-02                                 | SARS-CoV2 3CL Protease |    56915.17   |
| 9098 |                                 NCGC00015513-11                                 | SARS-CoV2 3CL Protease |    56923.61   |
| 9099 |                                 NCGC00016011-10                                 | SARS-CoV2 3CL Protease |    56939.05   |
| 9100 |                                 NCGC00166122-01                                 | SARS-CoV2 3CL Protease |    57020.13   |
| 9101 |                                 NCGC00167420-01                                 | SARS-CoV2 3CL Protease |    57020.13   |
| 9102 |                                 NCGC00090997-11                                 | SARS-CoV2 3CL Protease |    57376.96   |
| 9103 |                                 NCGC00385866-02                                 | SARS-CoV2 3CL Protease |    57831.07   |
| 9104 |                                 NCGC00095054-05                                 | SARS-CoV2 3CL Protease |    58130.91   |
| 9105 |                                 NCGC00015319-06                                 | SARS-CoV2 3CL Protease |    58144.70   |
| 9106 |                         NCGC00015466-09&NCGC00015466-11                         | SARS-CoV2 3CL Protease |    58239.65   |
| 9107 |                                 NCGC00166144-03                                 | SARS-CoV2 3CL Protease |    58534.79   |
| 9108 |                                 NCGC00015188-05                                 | SARS-CoV2 3CL Protease |    58689.11   |
| 9109 |                                 NCGC00094854-07                                 | SARS-CoV2 3CL Protease |    58769.65   |
| 9110 |                                 NCGC00166270-02                                 | SARS-CoV2 3CL Protease |    58980.52   |
| 9111 |                                 NCGC00015536-05                                 | SARS-CoV2 3CL Protease |    59025.15   |
| 9112 |                                 NCGC00346598-02                                 | SARS-CoV2 3CL Protease |    59088.11   |
| 9113 |                                 NCGC00015213-08                                 | SARS-CoV2 3CL Protease |    59200.39   |
| 9114 |                                 NCGC00183017-01                                 | SARS-CoV2 3CL Protease |    59425.45   |
| 9115 |                                 NCGC00025306-02                                 | SARS-CoV2 3CL Protease |    59468.66   |
| 9116 |                 NCGC00016306-05&NCGC00016306-08&NCGC00016306-09                 | SARS-CoV2 3CL Protease |    59492.83   |
| 9117 |                                 NCGC00344546-01                                 | SARS-CoV2 3CL Protease |    59511.38   |
| 9118 |                                 NCGC00015903-04                                 | SARS-CoV2 3CL Protease |    59688.98   |
| 9119 |                         NCGC00188399-06&NCGC00188399-16                         | SARS-CoV2 3CL Protease |    59763.87   |
| 9120 |                                 NCGC00344520-01                                 | SARS-CoV2 3CL Protease |    60229.07   |
| 9121 |                                 NCGC00344541-01                                 | SARS-CoV2 3CL Protease |    60346.36   |
| 9122 |                                 NCGC00274059-01                                 | SARS-CoV2 3CL Protease |    60475.30   |
| 9123 |                                 NCGC00385809-01                                 | SARS-CoV2 3CL Protease |    60503.46   |
| 9124 |                                 NCGC00166226-02                                 | SARS-CoV2 3CL Protease |    60563.55   |
| 9125 |                         NCGC00179528-02&NCGC00179528-04                         | SARS-CoV2 3CL Protease |    60605.19   |
| 9126 |                                 NCGC00389762-01                                 | SARS-CoV2 3CL Protease |    60666.57   |
| 9127 |                                 NCGC00164493-02                                 | SARS-CoV2 3CL Protease |    60684.82   |
| 9128 |                                 NCGC00021540-06                                 | SARS-CoV2 3CL Protease |    60702.55   |
| 9129 |                                 NCGC00162164-02                                 | SARS-CoV2 3CL Protease |    60834.39   |
| 9130 |                                 NCGC00091512-04                                 | SARS-CoV2 3CL Protease |    60852.09   |
| 9131 |                                 NCGC00018241-07                                 | SARS-CoV2 3CL Protease |    61405.94   |
| 9132 |                                 NCGC00094994-10                                 | SARS-CoV2 3CL Protease |    61851.52   |
| 9133 |                         NCGC00015755-08&NCGC00015755-10                         | SARS-CoV2 3CL Protease |    62040.60   |
| 9134 |                                 NCGC00015185-06                                 | SARS-CoV2 3CL Protease |    62079.44   |
| 9135 |                 NCGC00015122-06&NCGC00015122-11&NCGC00015122-14                 | SARS-CoV2 3CL Protease |    62121.03   |
| 9136 |                         NCGC00025176-02&NCGC00036076-03                         | SARS-CoV2 3CL Protease |    62245.15   |
| 9137 |                                 NCGC00091010-03                                 | SARS-CoV2 3CL Protease |    63326.94   |
| 9138 |                         NCGC00016590-06&NCGC00016590-08                         | SARS-CoV2 3CL Protease |    63513.21   |
| 9139 |                         NCGC00371137-01&NCGC00371137-09                         | SARS-CoV2 3CL Protease |    63852.40   |
| 9140 |                                 NCGC00160603-02                                 | SARS-CoV2 3CL Protease |    63934.90   |
| 9141 |                                 NCGC00249935-01                                 | SARS-CoV2 3CL Protease |    64405.05   |
| 9142 |                         NCGC00015144-04&NCGC00015144-05                         | SARS-CoV2 3CL Protease |    64535.86   |
| 9143 |                         NCGC00016497-09&NCGC00016497-13                         | SARS-CoV2 3CL Protease |    64801.27   |
| 9144 |                                 NCGC00168931-02                                 | SARS-CoV2 3CL Protease |    64988.38   |
| 9145 |                                 NCGC00024485-07                                 | SARS-CoV2 3CL Protease |    65152.13   |
| 9146 |                                 NCGC00015016-06                                 | SARS-CoV2 3CL Protease |    65152.13   |
| 9147 |                                 NCGC00402268-01                                 | SARS-CoV2 3CL Protease |    65405.85   |
| 9148 |                                 NCGC00094557-06                                 | SARS-CoV2 3CL Protease |    65854.35   |
| 9149 |                                 NCGC00385273-01                                 | SARS-CoV2 3CL Protease |    65917.93   |
| 9150 |                                 NCGC00015916-05                                 | SARS-CoV2 3CL Protease |    65983.25   |
| 9151 |                                 NCGC00015706-04                                 | SARS-CoV2 3CL Protease |    66006.94   |
| 9152 |                 NCGC00015340-10&NCGC00015340-14&NCGC00261043-01                 | SARS-CoV2 3CL Protease |    66057.84   |
| 9153 |                                 NCGC00188435-01                                 | SARS-CoV2 3CL Protease |    66217.16   |
| 9154 |                 NCGC00015034-15&NCGC00015034-21&NCGC00260728-01                 | SARS-CoV2 3CL Protease |    66318.00   |
| 9155 |                         NCGC00024842-03&NCGC00024842-05                         | SARS-CoV2 3CL Protease |    66414.62   |
| 9156 |                         NCGC00016360-06&NCGC00016360-07                         | SARS-CoV2 3CL Protease |    66431.98   |
| 9157 |                 NCGC00024257-06&NCGC00024257-08&NCGC00024257-10                 | SARS-CoV2 3CL Protease |    66649.99   |
| 9158 |                                 NCGC00015029-06                                 | SARS-CoV2 3CL Protease |    66663.75   |
| 9159 |                                 NCGC00274074-01                                 | SARS-CoV2 3CL Protease |    66689.23   |
| 9160 |                                 NCGC00037856-01                                 | SARS-CoV2 3CL Protease |    66814.26   |
| 9161 |                                 NCGC00485131-01                                 | SARS-CoV2 3CL Protease |    66898.53   |
| 9162 |                                 NCGC00253740-06                                 | SARS-CoV2 3CL Protease |    66913.96   |
| 9163 |                                 NCGC00165993-02                                 | SARS-CoV2 3CL Protease |    67518.08   |
| 9164 |                                 NCGC00090868-06                                 | SARS-CoV2 3CL Protease |    67877.76   |
| 9165 |                                 NCGC00090698-06                                 | SARS-CoV2 3CL Protease |    67919.58   |
| 9166 |                                 NCGC00380297-01                                 | SARS-CoV2 3CL Protease |    67964.64   |
| 9167 |                                 NCGC00013082-04                                 | SARS-CoV2 3CL Protease |    68071.88   |
| 9168 |                                 NCGC00384973-01                                 | SARS-CoV2 3CL Protease |    68207.97   |
| 9169 |                         NCGC00016034-03&NCGC00016034-05                         | SARS-CoV2 3CL Protease |    68230.14   |
| 9170 |                                 NCGC00482578-01                                 | SARS-CoV2 3CL Protease |    68550.85   |
| 9171 |                                 NCGC00261423-01                                 | SARS-CoV2 3CL Protease |    69367.04   |
| 9172 |                         NCGC00390734-01&NCGC00390734-03                         | SARS-CoV2 3CL Protease |    69375.72   |
| 9173 |                                 NCGC00015181-03                                 | SARS-CoV2 3CL Protease |    69881.20   |
| 9174 |                                 NCGC00091066-01                                 | SARS-CoV2 3CL Protease |    70385.26   |
| 9175 |                                 NCGC00532505-01                                 | SARS-CoV2 3CL Protease |    70738.23   |
| 9176 |                                 NCGC00166217-02                                 | SARS-CoV2 3CL Protease |    70762.47   |
| 9177 |                                 NCGC00090759-05                                 | SARS-CoV2 3CL Protease |    70887.51   |
| 9178 |                                 NCGC00015846-12                                 | SARS-CoV2 3CL Protease |    71386.76   |
| 9179 |                                 NCGC00015151-03                                 | SARS-CoV2 3CL Protease |    71471.15   |
| 9180 |                         NCGC00016003-06&NCGC00016003-10                         | SARS-CoV2 3CL Protease |    71618.35   |
| 9181 |                                 NCGC00090987-05                                 | SARS-CoV2 3CL Protease |    71724.27   |
| 9182 |                                 NCGC00015912-07                                 | SARS-CoV2 3CL Protease |    73016.41   |
| 9183 |                                 NCGC00015811-04                                 | SARS-CoV2 3CL Protease |    73813.12   |
| 9184 |                                 NCGC00018221-13                                 | SARS-CoV2 3CL Protease |    73972.38   |
| 9185 |                         NCGC00015409-07&NCGC00015409-11                         | SARS-CoV2 3CL Protease |    74030.80   |
| 9186 |                                 NCGC00094721-07                                 | SARS-CoV2 3CL Protease |    74130.68   |
| 9187 |                                 NCGC00024359-10                                 | SARS-CoV2 3CL Protease |    74593.29   |
| 9188 |                                 NCGC00386112-01                                 | SARS-CoV2 3CL Protease |    74707.71   |
| 9189 |                                 NCGC00091643-10                                 | SARS-CoV2 3CL Protease |    74775.74   |
| 9190 |                                 NCGC00015490-03                                 | SARS-CoV2 3CL Protease |    75190.34   |
| 9191 |                                 NCGC00164057-03                                 | SARS-CoV2 3CL Protease |    75252.86   |
| 9192 |                         NCGC00016438-04&NCGC00016438-06                         | SARS-CoV2 3CL Protease |    75378.22   |
| 9193 |                                 NCGC00095227-06                                 | SARS-CoV2 3CL Protease |    75567.16   |
| 9194 |                                 NCGC00016005-06                                 | SARS-CoV2 3CL Protease |    75707.51   |
| 9195 |                                 NCGC00166097-02                                 | SARS-CoV2 3CL Protease |    75982.65   |
| 9196 |                                 NCGC00091493-09                                 | SARS-CoV2 3CL Protease |    76375.43   |
| 9197 |                                 NCGC00346738-05                                 | SARS-CoV2 3CL Protease |    76388.51   |
| 9198 |                                 NCGC00015941-05                                 | SARS-CoV2 3CL Protease |    76561.65   |
| 9199 |                                 NCGC00380814-01                                 | SARS-CoV2 3CL Protease |    76659.73   |
| 9200 |                                 NCGC00142611-02                                 | SARS-CoV2 3CL Protease |    76895.09   |
| 9201 |                                 NCGC00159372-04                                 | SARS-CoV2 3CL Protease |    77524.78   |
| 9202 |                                 NCGC00346639-03                                 | SARS-CoV2 3CL Protease |    77794.99   |
| 9203 |                                 NCGC00248247-02                                 | SARS-CoV2 3CL Protease |    77794.99   |
| 9204 |                                 NCGC00385588-01                                 | SARS-CoV2 3CL Protease |    78375.50   |
| 9205 |                                 NCGC00094981-07                                 | SARS-CoV2 3CL Protease |    78427.57   |
| 9206 |                         NCGC00015841-07&NCGC00015841-11                         | SARS-CoV2 3CL Protease |    78482.36   |
| 9207 |                                 NCGC00160424-02                                 | SARS-CoV2 3CL Protease |    78521.92   |
| 9208 |                                 NCGC00024486-05                                 | SARS-CoV2 3CL Protease |    78825.64   |
| 9209 |                                 NCGC00260738-01                                 | SARS-CoV2 3CL Protease |    79249.12   |
| 9210 |                                 NCGC00384817-01                                 | SARS-CoV2 3CL Protease |    79388.98   |
| 9211 |                         NCGC00159418-05&NCGC00159418-07                         | SARS-CoV2 3CL Protease |    79848.98   |
| 9212 |                 NCGC00021920-04&NCGC00181336-01&NCGC00182047-03                 | SARS-CoV2 3CL Protease |    80256.10   |
| 9213 |                         NCGC00015199-20&NCGC00015199-24                         | SARS-CoV2 3CL Protease |    80346.30   |
| 9214 |                                 NCGC00015906-03                                 | SARS-CoV2 3CL Protease |    80350.97   |
| 9215 |                                 NCGC00346547-03                                 | SARS-CoV2 3CL Protease |    80620.33   |
| 9216 |                                 NCGC00181909-01                                 | SARS-CoV2 3CL Protease |    81243.59   |
| 9217 |                                 NCGC00093593-03                                 | SARS-CoV2 3CL Protease |    81344.63   |
| 9218 |                                 NCGC00018186-07                                 | SARS-CoV2 3CL Protease |    81825.11   |
| 9219 |                                 NCGC00160611-03                                 | SARS-CoV2 3CL Protease |    82120.50   |
| 9220 |                 NCGC00016101-07&NCGC00016101-10&NCGC00016101-17                 | SARS-CoV2 3CL Protease |    82201.15   |
| 9221 |                         NCGC00174007-04&NCGC00174007-13                         | SARS-CoV2 3CL Protease |    82366.30   |
| 9222 |                         NCGC00015094-06&NCGC00015094-22                         | SARS-CoV2 3CL Protease |    82438.50   |
| 9223 |                                 NCGC00179313-05                                 | SARS-CoV2 3CL Protease |    82606.84   |
| 9224 |                         NCGC00178317-03&NCGC00178317-04                         | SARS-CoV2 3CL Protease |    82980.82   |
| 9225 |                                 NCGC00166020-03                                 | SARS-CoV2 3CL Protease |    83104.92   |
| 9226 |                                 NCGC00090964-04                                 | SARS-CoV2 3CL Protease |    83161.05   |
| 9227 |                         NCGC00016611-10&NCGC00016611-11                         | SARS-CoV2 3CL Protease |    83374.62   |
| 9228 |                                 NCGC00093362-05                                 | SARS-CoV2 3CL Protease |    84467.03   |
| 9229 |                                 NCGC00015381-05                                 | SARS-CoV2 3CL Protease |    84534.20   |
| 9230 |                         NCGC00015594-04&NCGC00263577-01                         | SARS-CoV2 3CL Protease |    85411.93   |
| 9231 |                                 NCGC00169593-02                                 | SARS-CoV2 3CL Protease |    85486.24   |
| 9232 |                                 NCGC00168877-02                                 | SARS-CoV2 3CL Protease |    85889.76   |
| 9233 |                                 NCGC00347953-05                                 | SARS-CoV2 3CL Protease |    86189.31   |
| 9234 |                                 NCGC00168463-06                                 | SARS-CoV2 3CL Protease |    86923.74   |
| 9235 |                                 NCGC00094762-08                                 | SARS-CoV2 3CL Protease |    86941.21   |
| 9236 |                                 NCGC00094779-05                                 | SARS-CoV2 3CL Protease |    87018.85   |
| 9237 |                                 NCGC00164534-02                                 | SARS-CoV2 3CL Protease |    87887.15   |
| 9238 |                         NCGC00186028-01&NCGC00186028-04                         | SARS-CoV2 3CL Protease |    87961.19   |
| 9239 |                         NCGC00178318-04&NCGC00178318-05                         | SARS-CoV2 3CL Protease |    88031.34   |
| 9240 |                                 NCGC00386258-01                                 | SARS-CoV2 3CL Protease |    89527.17   |
| 9241 |                                 NCGC00015849-04                                 | SARS-CoV2 3CL Protease |    90192.15   |
| 9242 |                                 NCGC00169955-02                                 | SARS-CoV2 3CL Protease |    90471.54   |
| 9243 |                                 NCGC00090991-02                                 | SARS-CoV2 3CL Protease |    90829.25   |
| 9244 |                                 NCGC00013043-08                                 | SARS-CoV2 3CL Protease |    91112.82   |
| 9245 |                                 NCGC00091575-03                                 | SARS-CoV2 3CL Protease |    91140.23   |
| 9246 |                                 NCGC00167539-03                                 | SARS-CoV2 3CL Protease |    91298.07   |
| 9247 |                                 NCGC00016765-09                                 | SARS-CoV2 3CL Protease |    92199.96   |
| 9248 |                                 NCGC00380775-01                                 | SARS-CoV2 3CL Protease |    92524.37   |
| 9249 |                                 NCGC00159412-04                                 | SARS-CoV2 3CL Protease |    92681.25   |
| 9250 |                                 NCGC00387147-01                                 | SARS-CoV2 3CL Protease |    92985.71   |
| 9251 |                                 NCGC00164353-11                                 | SARS-CoV2 3CL Protease |    93654.58   |
| 9252 |                                 NCGC00015636-03                                 | SARS-CoV2 3CL Protease |    95113.97   |
| 9253 |                         NCGC00015219-03&NCGC00015219-07                         | SARS-CoV2 3CL Protease |    95220.86   |
| 9254 |                                 NCGC00015071-04                                 | SARS-CoV2 3CL Protease |    95626.54   |
| 9255 |                         NCGC00090708-11&NCGC00159447-07                         | SARS-CoV2 3CL Protease |    95948.36   |
| 9256 |                                 NCGC00159438-03                                 | SARS-CoV2 3CL Protease |    96250.76   |
| 9257 |                                 NCGC00168747-01                                 | SARS-CoV2 3CL Protease |    96264.50   |
| 9258 |                                 NCGC00379006-04                                 | SARS-CoV2 3CL Protease |    96640.44   |
| 9259 |                         NCGC00016285-05&NCGC00016285-09                         | SARS-CoV2 3CL Protease |    96730.89   |
| 9260 |                                 NCGC00387495-01                                 | SARS-CoV2 3CL Protease |    96779.12   |
| 9261 |                         NCGC00015572-06&NCGC00261329-01                         | SARS-CoV2 3CL Protease |    97020.63   |
| 9262 |                                 NCGC00356590-01                                 | SARS-CoV2 3CL Protease |    97492.61   |
| 9263 |                                 NCGC00181101-01                                 | SARS-CoV2 3CL Protease |    97744.81   |
| 9264 |                         NCGC00015760-12&NCGC00261617-01                         | SARS-CoV2 3CL Protease |    98348.19   |
| 9265 |                                 NCGC00159505-03                                 | SARS-CoV2 3CL Protease |    99377.65   |
| 9266 |                                 NCGC00015827-08                                 | SARS-CoV2 3CL Protease |   100519.20   |
| 9267 |                                 NCGC00043225-04                                 | SARS-CoV2 3CL Protease |   100801.24   |
| 9268 |                                 NCGC00091390-04                                 | SARS-CoV2 3CL Protease |   101142.15   |
| 9269 |                         NCGC00093356-10&NCGC00261001-01                         | SARS-CoV2 3CL Protease |   101268.38   |
| 9270 |                                 NCGC00016353-08                                 | SARS-CoV2 3CL Protease |   101800.53   |
| 9271 |                                 NCGC00015084-03                                 | SARS-CoV2 3CL Protease |   102436.37   |
| 9272 |                                 NCGC00522026-01                                 | SARS-CoV2 3CL Protease |   102852.06   |
| 9273 |                                 NCGC00094856-05                                 | SARS-CoV2 3CL Protease |   103359.62   |
| 9274 |                                 NCGC00024512-05                                 | SARS-CoV2 3CL Protease |   103993.21   |
| 9275 |                                 NCGC00015336-05                                 | SARS-CoV2 3CL Protease |   104637.28   |
| 9276 |                                 NCGC00167553-02                                 | SARS-CoV2 3CL Protease |   106017.26   |
| 9277 |                                 NCGC00160620-02                                 | SARS-CoV2 3CL Protease |   106243.26   |
| 9278 |                         NCGC00015513-08&NCGC00015513-20                         | SARS-CoV2 3CL Protease |   106419.02   |
| 9279 |                                 NCGC00015095-10                                 | SARS-CoV2 3CL Protease |   107119.87   |
| 9280 |                                 NCGC00179264-03                                 | SARS-CoV2 3CL Protease |   107905.04   |
| 9281 |                 NCGC00016270-09&NCGC00016270-13&NCGC00261139-01                 | SARS-CoV2 3CL Protease |   107942.72   |
| 9282 |                                 NCGC00090787-08                                 | SARS-CoV2 3CL Protease |   108141.65   |
| 9283 |                                 NCGC00263442-05                                 | SARS-CoV2 3CL Protease |   108374.33   |
| 9284 |                                 NCGC00246113-02                                 | SARS-CoV2 3CL Protease |   108698.17   |
| 9285 |                         NCGC00015937-04&NCGC00261732-01                         | SARS-CoV2 3CL Protease |   108802.29   |
| 9286 |                                 NCGC00014991-03                                 | SARS-CoV2 3CL Protease |   109862.19   |
| 9287 |                                 NCGC00178826-03                                 | SARS-CoV2 3CL Protease |   109880.89   |
| 9288 |                         NCGC00015204-06&NCGC00015204-09                         | SARS-CoV2 3CL Protease |   109935.80   |
| 9289 |                                 NCGC00159383-04                                 | SARS-CoV2 3CL Protease |   109984.81   |
| 9290 |                                 NCGC00385838-01                                 | SARS-CoV2 3CL Protease |   110098.63   |
| 9291 |                                 NCGC00015664-03                                 | SARS-CoV2 3CL Protease |   110453.14   |
| 9292 |                                 NCGC00346605-03                                 | SARS-CoV2 3CL Protease |   111053.74   |
| 9293 |                         NCGC00015830-08&NCGC00261656-01                         | SARS-CoV2 3CL Protease |   111083.31   |
| 9294 |                                 NCGC00159411-02                                 | SARS-CoV2 3CL Protease |   111219.63   |
| 9295 |                                 NCGC00024501-04                                 | SARS-CoV2 3CL Protease |   111407.84   |
| 9296 |                                 NCGC00181304-01                                 | SARS-CoV2 3CL Protease |   113227.27   |
| 9297 |                                 NCGC00042134-05                                 | SARS-CoV2 3CL Protease |   113403.00   |
| 9298 |                                 NCGC00165972-02                                 | SARS-CoV2 3CL Protease |   114789.38   |
| 9299 |                                 NCGC00093366-05                                 | SARS-CoV2 3CL Protease |   114801.42   |
| 9300 |                                 NCGC00090793-05                                 | SARS-CoV2 3CL Protease |   115986.54   |
| 9301 |                                 NCGC00159397-03                                 | SARS-CoV2 3CL Protease |   116174.66   |
| 9302 |                                 NCGC00166328-02                                 | SARS-CoV2 3CL Protease |   117296.85   |
| 9303 |                                 NCGC00181149-01                                 | SARS-CoV2 3CL Protease |   118014.90   |
